Date,Country/Region,Confirmed,Recovered,Deaths
2/20/20,Russia,2,2,0
2/21/20,Russia,2,2,0
2/22/20,Russia,2,2,0
2/23/20,Russia,2,2,0
2/24/20,Russia,2,2,0
2/25/20,Russia,2,2,0
2/26/20,Russia,2,2,0
2/27/20,Russia,2,2,0
2/28/20,Russia,2,2,0
2/29/20,Russia,2,2,0
3/1/20,Russia,2,2,0
3/2/20,Russia,3,2,0
3/3/20,Russia,3,2,0
3/4/20,Russia,3,2,0
3/5/20,Russia,4,2,0
3/6/20,Russia,13,2,0
3/7/20,Russia,13,2,0
3/8/20,Russia,17,3,0
3/9/20,Russia,17,3,0
3/10/20,Russia,20,3,0
3/11/20,Russia,20,3,0
3/12/20,Russia,28,3,0
3/13/20,Russia,45,3,0
3/14/20,Russia,59,8,0
3/15/20,Russia,63,8,0
3/16/20,Russia,90,8,0
3/17/20,Russia,114,8,0
3/18/20,Russia,147,8,0
3/19/20,Russia,199,9,1
3/20/20,Russia,253,9,1
3/21/20,Russia,306,12,1
3/22/20,Russia,367,16,1
3/23/20,Russia,438,16,1
3/24/20,Russia,495,22,1
3/25/20,Russia,658,29,3
3/26/20,Russia,840,38,3
3/27/20,Russia,1036,45,4
3/28/20,Russia,1264,49,4
3/29/20,Russia,1534,64,8
3/30/20,Russia,1836,66,9
3/31/20,Russia,2337,121,17
4/1/20,Russia,2777,190,24
4/2/20,Russia,3548,235,30
4/3/20,Russia,4149,281,34
4/4/20,Russia,4731,333,43
4/5/20,Russia,5389,355,45
4/6/20,Russia,6343,406,47
4/7/20,Russia,7497,494,58
4/8/20,Russia,8672,580,63
4/9/20,Russia,10131,698,76
4/10/20,Russia,11917,795,94
4/11/20,Russia,13584,1045,106
4/12/20,Russia,15770,1291,130
4/13/20,Russia,18328,1470,148
4/14/20,Russia,21102,1694,170
4/15/20,Russia,24490,1986,198
4/16/20,Russia,27938,2304,232
4/17/20,Russia,32008,2590,273
4/18/20,Russia,36793,3057,313
1/22/20,Rwanda,0,0,0
1/23/20,Rwanda,0,0,0
1/24/20,Rwanda,0,0,0
1/25/20,Rwanda,0,0,0
1/26/20,Rwanda,0,0,0
1/27/20,Rwanda,0,0,0
1/28/20,Rwanda,0,0,0
1/29/20,Rwanda,0,0,0
1/30/20,Rwanda,0,0,0
1/31/20,Rwanda,0,0,0
2/1/20,Rwanda,0,0,0
2/2/20,Rwanda,0,0,0
2/3/20,Rwanda,0,0,0
2/4/20,Rwanda,0,0,0
2/5/20,Rwanda,0,0,0
2/6/20,Rwanda,0,0,0
2/7/20,Rwanda,0,0,0
2/8/20,Rwanda,0,0,0
2/9/20,Rwanda,0,0,0
2/10/20,Rwanda,0,0,0
2/11/20,Rwanda,0,0,0
2/12/20,Rwanda,0,0,0
2/13/20,Rwanda,0,0,0
2/14/20,Rwanda,0,0,0
2/15/20,Rwanda,0,0,0
2/16/20,Rwanda,0,0,0
2/17/20,Rwanda,0,0,0
2/18/20,Rwanda,0,0,0
2/19/20,Rwanda,0,0,0
2/20/20,Rwanda,0,0,0
2/21/20,Rwanda,0,0,0
2/22/20,Rwanda,0,0,0
2/23/20,Rwanda,0,0,0
2/24/20,Rwanda,0,0,0
2/25/20,Rwanda,0,0,0
2/26/20,Rwanda,0,0,0
2/27/20,Rwanda,0,0,0
2/28/20,Rwanda,0,0,0
2/29/20,Rwanda,0,0,0
3/1/20,Rwanda,0,0,0
3/2/20,Rwanda,0,0,0
3/3/20,Rwanda,0,0,0
3/4/20,Rwanda,0,0,0
3/5/20,Rwanda,0,0,0
3/6/20,Rwanda,0,0,0
3/7/20,Rwanda,0,0,0
3/8/20,Rwanda,0,0,0
3/9/20,Rwanda,0,0,0
3/10/20,Rwanda,0,0,0
3/11/20,Rwanda,0,0,0
3/12/20,Rwanda,0,0,0
3/13/20,Rwanda,0,0,0
3/14/20,Rwanda,1,0,0
3/15/20,Rwanda,1,0,0
3/16/20,Rwanda,5,0,0
3/17/20,Rwanda,7,0,0
3/18/20,Rwanda,8,0,0
3/19/20,Rwanda,8,0,0
3/20/20,Rwanda,17,0,0
3/21/20,Rwanda,17,0,0
3/22/20,Rwanda,19,0,0
3/23/20,Rwanda,36,0,0
3/24/20,Rwanda,40,0,0
3/25/20,Rwanda,41,0,0
3/26/20,Rwanda,50,0,0
3/27/20,Rwanda,54,0,0
3/28/20,Rwanda,60,0,0
3/29/20,Rwanda,70,0,0
3/30/20,Rwanda,70,0,0
3/31/20,Rwanda,75,0,0
4/1/20,Rwanda,82,0,0
4/2/20,Rwanda,84,0,0
4/3/20,Rwanda,89,0,0
4/4/20,Rwanda,102,0,0
4/5/20,Rwanda,104,4,0
4/6/20,Rwanda,105,4,0
4/7/20,Rwanda,105,7,0
4/8/20,Rwanda,110,7,0
4/9/20,Rwanda,110,7,0
4/10/20,Rwanda,118,7,0
4/11/20,Rwanda,120,18,0
4/12/20,Rwanda,126,25,0
4/13/20,Rwanda,127,42,0
4/14/20,Rwanda,134,49,0
4/15/20,Rwanda,136,54,0
4/16/20,Rwanda,138,60,0
4/17/20,Rwanda,143,65,0
4/18/20,Rwanda,144,69,0
1/22/20,Saint Kitts and Nevis,0,0,0
1/23/20,Saint Kitts and Nevis,0,0,0
1/24/20,Saint Kitts and Nevis,0,0,0
1/25/20,Saint Kitts and Nevis,0,0,0
1/26/20,Saint Kitts and Nevis,0,0,0
1/27/20,Saint Kitts and Nevis,0,0,0
1/28/20,Saint Kitts and Nevis,0,0,0
1/29/20,Saint Kitts and Nevis,0,0,0
1/30/20,Saint Kitts and Nevis,0,0,0
1/31/20,Saint Kitts and Nevis,0,0,0
2/1/20,Saint Kitts and Nevis,0,0,0
2/2/20,Saint Kitts and Nevis,0,0,0
2/3/20,Saint Kitts and Nevis,0,0,0
2/4/20,Saint Kitts and Nevis,0,0,0
2/5/20,Saint Kitts and Nevis,0,0,0
2/6/20,Saint Kitts and Nevis,0,0,0
2/7/20,Saint Kitts and Nevis,0,0,0
2/8/20,Saint Kitts and Nevis,0,0,0
2/9/20,Saint Kitts and Nevis,0,0,0
2/10/20,Saint Kitts and Nevis,0,0,0
2/11/20,Saint Kitts and Nevis,0,0,0
2/12/20,Saint Kitts and Nevis,0,0,0
2/13/20,Saint Kitts and Nevis,0,0,0
2/14/20,Saint Kitts and Nevis,0,0,0
2/15/20,Saint Kitts and Nevis,0,0,0
2/16/20,Saint Kitts and Nevis,0,0,0
2/17/20,Saint Kitts and Nevis,0,0,0
2/18/20,Saint Kitts and Nevis,0,0,0
2/19/20,Saint Kitts and Nevis,0,0,0
2/20/20,Saint Kitts and Nevis,0,0,0
2/21/20,Saint Kitts and Nevis,0,0,0
2/22/20,Saint Kitts and Nevis,0,0,0
2/23/20,Saint Kitts and Nevis,0,0,0
2/24/20,Saint Kitts and Nevis,0,0,0
2/25/20,Saint Kitts and Nevis,0,0,0
2/26/20,Saint Kitts and Nevis,0,0,0
2/27/20,Saint Kitts and Nevis,0,0,0
2/28/20,Saint Kitts and Nevis,0,0,0
2/29/20,Saint Kitts and Nevis,0,0,0
3/1/20,Saint Kitts and Nevis,0,0,0
3/2/20,Saint Kitts and Nevis,0,0,0
3/3/20,Saint Kitts and Nevis,0,0,0
3/4/20,Saint Kitts and Nevis,0,0,0
3/5/20,Saint Kitts and Nevis,0,0,0
3/6/20,Saint Kitts and Nevis,0,0,0
3/7/20,Saint Kitts and Nevis,0,0,0
3/8/20,Saint Kitts and Nevis,0,0,0
3/9/20,Saint Kitts and Nevis,0,0,0
3/10/20,Saint Kitts and Nevis,0,0,0
3/11/20,Saint Kitts and Nevis,0,0,0
3/12/20,Saint Kitts and Nevis,0,0,0
3/13/20,Saint Kitts and Nevis,0,0,0
3/14/20,Saint Kitts and Nevis,0,0,0
3/15/20,Saint Kitts and Nevis,0,0,0
3/16/20,Saint Kitts and Nevis,0,0,0
3/17/20,Saint Kitts and Nevis,0,0,0
3/18/20,Saint Kitts and Nevis,0,0,0
3/19/20,Saint Kitts and Nevis,0,0,0
3/20/20,Saint Kitts and Nevis,0,0,0
3/21/20,Saint Kitts and Nevis,0,0,0
3/22/20,Saint Kitts and Nevis,0,0,0
3/23/20,Saint Kitts and Nevis,0,0,0
3/24/20,Saint Kitts and Nevis,0,0,0
3/25/20,Saint Kitts and Nevis,2,0,0
3/26/20,Saint Kitts and Nevis,2,0,0
3/27/20,Saint Kitts and Nevis,2,0,0
3/28/20,Saint Kitts and Nevis,2,0,0
3/29/20,Saint Kitts and Nevis,2,0,0
3/30/20,Saint Kitts and Nevis,7,0,0
3/31/20,Saint Kitts and Nevis,8,0,0
4/1/20,Saint Kitts and Nevis,8,0,0
4/2/20,Saint Kitts and Nevis,9,0,0
4/3/20,Saint Kitts and Nevis,9,0,0
4/4/20,Saint Kitts and Nevis,9,0,0
4/5/20,Saint Kitts and Nevis,10,0,0
4/6/20,Saint Kitts and Nevis,10,0,0
4/7/20,Saint Kitts and Nevis,11,0,0
4/8/20,Saint Kitts and Nevis,11,0,0
4/9/20,Saint Kitts and Nevis,11,0,0
4/10/20,Saint Kitts and Nevis,12,0,0
4/11/20,Saint Kitts and Nevis,12,0,0
4/12/20,Saint Kitts and Nevis,12,0,0
4/13/20,Saint Kitts and Nevis,12,0,0
4/14/20,Saint Kitts and Nevis,14,0,0
4/15/20,Saint Kitts and Nevis,14,0,0
4/16/20,Saint Kitts and Nevis,14,0,0
4/17/20,Saint Kitts and Nevis,14,0,0
4/18/20,Saint Kitts and Nevis,14,0,0
1/22/20,Saint Lucia,0,0,0
1/23/20,Saint Lucia,0,0,0
1/24/20,Saint Lucia,0,0,0
1/25/20,Saint Lucia,0,0,0
1/26/20,Saint Lucia,0,0,0
1/27/20,Saint Lucia,0,0,0
1/28/20,Saint Lucia,0,0,0
1/29/20,Saint Lucia,0,0,0
1/30/20,Saint Lucia,0,0,0
1/31/20,Saint Lucia,0,0,0
2/1/20,Saint Lucia,0,0,0
2/2/20,Saint Lucia,0,0,0
2/3/20,Saint Lucia,0,0,0
2/4/20,Saint Lucia,0,0,0
2/5/20,Saint Lucia,0,0,0
2/6/20,Saint Lucia,0,0,0
2/7/20,Saint Lucia,0,0,0
2/8/20,Saint Lucia,0,0,0
2/9/20,Saint Lucia,0,0,0
2/10/20,Saint Lucia,0,0,0
2/11/20,Saint Lucia,0,0,0
2/12/20,Saint Lucia,0,0,0
2/13/20,Saint Lucia,0,0,0
2/14/20,Saint Lucia,0,0,0
2/15/20,Saint Lucia,0,0,0
2/16/20,Saint Lucia,0,0,0
2/17/20,Saint Lucia,0,0,0
2/18/20,Saint Lucia,0,0,0
2/19/20,Saint Lucia,0,0,0
2/20/20,Saint Lucia,0,0,0
2/21/20,Saint Lucia,0,0,0
2/22/20,Saint Lucia,0,0,0
2/23/20,Saint Lucia,0,0,0
2/24/20,Saint Lucia,0,0,0
2/25/20,Saint Lucia,0,0,0
2/26/20,Saint Lucia,0,0,0
2/27/20,Saint Lucia,0,0,0
2/28/20,Saint Lucia,0,0,0
2/29/20,Saint Lucia,0,0,0
3/1/20,Saint Lucia,0,0,0
3/2/20,Saint Lucia,0,0,0
3/3/20,Saint Lucia,0,0,0
3/4/20,Saint Lucia,0,0,0
3/5/20,Saint Lucia,0,0,0
3/6/20,Saint Lucia,0,0,0
3/7/20,Saint Lucia,0,0,0
3/8/20,Saint Lucia,0,0,0
3/9/20,Saint Lucia,0,0,0
3/10/20,Saint Lucia,0,0,0
3/11/20,Saint Lucia,0,0,0
3/12/20,Saint Lucia,0,0,0
3/13/20,Saint Lucia,0,0,0
3/14/20,Saint Lucia,1,0,0
3/15/20,Saint Lucia,2,0,0
3/16/20,Saint Lucia,2,0,0
3/17/20,Saint Lucia,2,0,0
3/18/20,Saint Lucia,2,0,0
3/19/20,Saint Lucia,2,0,0
3/20/20,Saint Lucia,2,0,0
3/21/20,Saint Lucia,2,0,0
3/22/20,Saint Lucia,2,0,0
3/23/20,Saint Lucia,3,0,0
3/24/20,Saint Lucia,3,0,0
3/25/20,Saint Lucia,3,0,0
3/26/20,Saint Lucia,3,0,0
3/27/20,Saint Lucia,3,1,0
3/28/20,Saint Lucia,3,1,0
3/29/20,Saint Lucia,9,1,0
3/30/20,Saint Lucia,9,1,0
3/31/20,Saint Lucia,13,1,0
4/1/20,Saint Lucia,13,1,0
4/2/20,Saint Lucia,13,1,0
4/3/20,Saint Lucia,13,1,0
4/4/20,Saint Lucia,14,1,0
4/5/20,Saint Lucia,14,1,0
4/6/20,Saint Lucia,14,1,0
4/7/20,Saint Lucia,14,1,0
4/8/20,Saint Lucia,14,1,0
4/9/20,Saint Lucia,14,1,0
4/10/20,Saint Lucia,15,1,0
4/11/20,Saint Lucia,15,1,0
4/12/20,Saint Lucia,15,4,0
4/13/20,Saint Lucia,15,4,0
4/14/20,Saint Lucia,15,11,0
4/15/20,Saint Lucia,15,11,0
4/16/20,Saint Lucia,15,11,0
4/17/20,Saint Lucia,15,11,0
4/18/20,Saint Lucia,15,11,0
1/22/20,Saint Vincent and the Grenadines,0,0,0
1/23/20,Saint Vincent and the Grenadines,0,0,0
1/24/20,Saint Vincent and the Grenadines,0,0,0
1/25/20,Saint Vincent and the Grenadines,0,0,0
1/26/20,Saint Vincent and the Grenadines,0,0,0
1/27/20,Saint Vincent and the Grenadines,0,0,0
1/28/20,Saint Vincent and the Grenadines,0,0,0
1/29/20,Saint Vincent and the Grenadines,0,0,0
1/30/20,Saint Vincent and the Grenadines,0,0,0
1/31/20,Saint Vincent and the Grenadines,0,0,0
2/1/20,Saint Vincent and the Grenadines,0,0,0
2/2/20,Saint Vincent and the Grenadines,0,0,0
2/3/20,Saint Vincent and the Grenadines,0,0,0
2/4/20,Saint Vincent and the Grenadines,0,0,0
2/5/20,Saint Vincent and the Grenadines,0,0,0
2/6/20,Saint Vincent and the Grenadines,0,0,0
2/7/20,Saint Vincent and the Grenadines,0,0,0
2/8/20,Saint Vincent and the Grenadines,0,0,0
2/9/20,Saint Vincent and the Grenadines,0,0,0
2/10/20,Saint Vincent and the Grenadines,0,0,0
2/11/20,Saint Vincent and the Grenadines,0,0,0
2/12/20,Saint Vincent and the Grenadines,0,0,0
2/13/20,Saint Vincent and the Grenadines,0,0,0
2/14/20,Saint Vincent and the Grenadines,0,0,0
2/15/20,Saint Vincent and the Grenadines,0,0,0
2/16/20,Saint Vincent and the Grenadines,0,0,0
2/17/20,Saint Vincent and the Grenadines,0,0,0
2/18/20,Saint Vincent and the Grenadines,0,0,0
2/19/20,Saint Vincent and the Grenadines,0,0,0
2/20/20,Saint Vincent and the Grenadines,0,0,0
2/21/20,Saint Vincent and the Grenadines,0,0,0
2/22/20,Saint Vincent and the Grenadines,0,0,0
2/23/20,Saint Vincent and the Grenadines,0,0,0
2/24/20,Saint Vincent and the Grenadines,0,0,0
2/25/20,Saint Vincent and the Grenadines,0,0,0
2/26/20,Saint Vincent and the Grenadines,0,0,0
2/27/20,Saint Vincent and the Grenadines,0,0,0
2/28/20,Saint Vincent and the Grenadines,0,0,0
2/29/20,Saint Vincent and the Grenadines,0,0,0
3/1/20,Saint Vincent and the Grenadines,0,0,0
3/2/20,Saint Vincent and the Grenadines,0,0,0
3/3/20,Saint Vincent and the Grenadines,0,0,0
3/4/20,Saint Vincent and the Grenadines,0,0,0
3/5/20,Saint Vincent and the Grenadines,0,0,0
3/6/20,Saint Vincent and the Grenadines,0,0,0
3/7/20,Saint Vincent and the Grenadines,0,0,0
3/8/20,Saint Vincent and the Grenadines,0,0,0
3/9/20,Saint Vincent and the Grenadines,0,0,0
3/10/20,Saint Vincent and the Grenadines,0,0,0
3/11/20,Saint Vincent and the Grenadines,0,0,0
3/12/20,Saint Vincent and the Grenadines,0,0,0
3/13/20,Saint Vincent and the Grenadines,0,0,0
3/14/20,Saint Vincent and the Grenadines,1,0,0
3/15/20,Saint Vincent and the Grenadines,1,0,0
3/16/20,Saint Vincent and the Grenadines,1,0,0
3/17/20,Saint Vincent and the Grenadines,1,0,0
3/18/20,Saint Vincent and the Grenadines,1,0,0
3/19/20,Saint Vincent and the Grenadines,1,0,0
3/20/20,Saint Vincent and the Grenadines,1,0,0
3/21/20,Saint Vincent and the Grenadines,1,0,0
3/22/20,Saint Vincent and the Grenadines,1,0,0
3/23/20,Saint Vincent and the Grenadines,1,0,0
3/24/20,Saint Vincent and the Grenadines,1,0,0
3/25/20,Saint Vincent and the Grenadines,1,0,0
3/26/20,Saint Vincent and the Grenadines,1,0,0
3/27/20,Saint Vincent and the Grenadines,1,0,0
3/28/20,Saint Vincent and the Grenadines,1,1,0
3/29/20,Saint Vincent and the Grenadines,1,1,0
3/30/20,Saint Vincent and the Grenadines,1,1,0
3/31/20,Saint Vincent and the Grenadines,1,1,0
4/1/20,Saint Vincent and the Grenadines,1,1,0
4/2/20,Saint Vincent and the Grenadines,2,1,0
4/3/20,Saint Vincent and the Grenadines,3,1,0
4/4/20,Saint Vincent and the Grenadines,7,1,0
4/5/20,Saint Vincent and the Grenadines,7,1,0
4/6/20,Saint Vincent and the Grenadines,7,1,0
4/7/20,Saint Vincent and the Grenadines,8,1,0
4/8/20,Saint Vincent and the Grenadines,8,1,0
4/9/20,Saint Vincent and the Grenadines,12,1,0
4/10/20,Saint Vincent and the Grenadines,12,1,0
4/11/20,Saint Vincent and the Grenadines,12,1,0
4/12/20,Saint Vincent and the Grenadines,12,1,0
4/13/20,Saint Vincent and the Grenadines,12,1,0
4/14/20,Saint Vincent and the Grenadines,12,1,0
4/15/20,Saint Vincent and the Grenadines,12,1,0
4/16/20,Saint Vincent and the Grenadines,12,1,0
4/17/20,Saint Vincent and the Grenadines,12,1,0
4/18/20,Saint Vincent and the Grenadines,12,1,0
1/22/20,San Marino,0,0,0
1/23/20,San Marino,0,0,0
1/24/20,San Marino,0,0,0
1/25/20,San Marino,0,0,0
1/26/20,San Marino,0,0,0
1/27/20,San Marino,0,0,0
1/28/20,San Marino,0,0,0
1/29/20,San Marino,0,0,0
1/30/20,San Marino,0,0,0
1/31/20,San Marino,0,0,0
2/1/20,San Marino,0,0,0
2/2/20,San Marino,0,0,0
2/3/20,San Marino,0,0,0
2/4/20,San Marino,0,0,0
2/5/20,San Marino,0,0,0
2/6/20,San Marino,0,0,0
2/7/20,San Marino,0,0,0
2/8/20,San Marino,0,0,0
2/9/20,San Marino,0,0,0
2/10/20,San Marino,0,0,0
2/11/20,San Marino,0,0,0
2/12/20,San Marino,0,0,0
2/13/20,San Marino,0,0,0
2/14/20,San Marino,0,0,0
2/15/20,San Marino,0,0,0
2/16/20,San Marino,0,0,0
2/17/20,San Marino,0,0,0
2/18/20,San Marino,0,0,0
2/19/20,San Marino,0,0,0
2/20/20,San Marino,0,0,0
2/21/20,San Marino,0,0,0
2/22/20,San Marino,0,0,0
2/23/20,San Marino,0,0,0
2/24/20,San Marino,0,0,0
2/25/20,San Marino,0,0,0
2/26/20,San Marino,0,0,0
2/27/20,San Marino,1,0,0
2/28/20,San Marino,1,0,0
2/29/20,San Marino,1,0,0
3/1/20,San Marino,1,0,0
3/2/20,San Marino,8,0,0
3/3/20,San Marino,10,0,1
3/4/20,San Marino,16,0,1
3/5/20,San Marino,21,0,1
3/6/20,San Marino,21,0,1
3/7/20,San Marino,23,0,1
3/8/20,San Marino,36,0,1
3/9/20,San Marino,36,0,1
3/10/20,San Marino,51,0,2
3/11/20,San Marino,62,0,2
3/12/20,San Marino,69,0,3
3/13/20,San Marino,80,0,5
3/14/20,San Marino,80,4,5
3/15/20,San Marino,101,4,5
3/16/20,San Marino,109,4,7
3/17/20,San Marino,109,4,7
3/18/20,San Marino,119,4,11
3/19/20,San Marino,119,4,11
3/20/20,San Marino,144,4,14
3/21/20,San Marino,144,4,20
3/22/20,San Marino,175,4,20
3/23/20,San Marino,187,4,20
3/24/20,San Marino,187,4,21
3/25/20,San Marino,208,4,21
3/26/20,San Marino,208,4,21
3/27/20,San Marino,223,4,21
3/28/20,San Marino,224,6,22
3/29/20,San Marino,224,6,22
3/30/20,San Marino,230,13,25
3/31/20,San Marino,236,13,26
4/1/20,San Marino,236,13,26
4/2/20,San Marino,245,21,30
4/3/20,San Marino,245,21,30
4/4/20,San Marino,259,27,32
4/5/20,San Marino,266,35,32
4/6/20,San Marino,266,35,32
4/7/20,San Marino,279,40,34
4/8/20,San Marino,279,40,34
4/9/20,San Marino,333,49,34
4/10/20,San Marino,344,50,34
4/11/20,San Marino,356,53,35
4/12/20,San Marino,356,53,35
4/13/20,San Marino,356,53,35
4/14/20,San Marino,371,53,36
4/15/20,San Marino,372,53,36
4/16/20,San Marino,426,55,38
4/17/20,San Marino,435,57,39
4/18/20,San Marino,455,60,39
1/22/20,Sao Tome and Principe,0,0,0
1/23/20,Sao Tome and Principe,0,0,0
1/24/20,Sao Tome and Principe,0,0,0
1/25/20,Sao Tome and Principe,0,0,0
1/26/20,Sao Tome and Principe,0,0,0
1/27/20,Sao Tome and Principe,0,0,0
1/28/20,Sao Tome and Principe,0,0,0
1/29/20,Sao Tome and Principe,0,0,0
1/30/20,Sao Tome and Principe,0,0,0
1/31/20,Sao Tome and Principe,0,0,0
2/1/20,Sao Tome and Principe,0,0,0
2/2/20,Sao Tome and Principe,0,0,0
2/3/20,Sao Tome and Principe,0,0,0
2/4/20,Sao Tome and Principe,0,0,0
2/5/20,Sao Tome and Principe,0,0,0
2/6/20,Sao Tome and Principe,0,0,0
2/7/20,Sao Tome and Principe,0,0,0
2/8/20,Sao Tome and Principe,0,0,0
2/9/20,Sao Tome and Principe,0,0,0
2/10/20,Sao Tome and Principe,0,0,0
2/11/20,Sao Tome and Principe,0,0,0
2/12/20,Sao Tome and Principe,0,0,0
2/13/20,Sao Tome and Principe,0,0,0
2/14/20,Sao Tome and Principe,0,0,0
2/15/20,Sao Tome and Principe,0,0,0
2/16/20,Sao Tome and Principe,0,0,0
2/17/20,Sao Tome and Principe,0,0,0
2/18/20,Sao Tome and Principe,0,0,0
2/19/20,Sao Tome and Principe,0,0,0
2/20/20,Sao Tome and Principe,0,0,0
2/21/20,Sao Tome and Principe,0,0,0
2/22/20,Sao Tome and Principe,0,0,0
2/23/20,Sao Tome and Principe,0,0,0
2/24/20,Sao Tome and Principe,0,0,0
2/25/20,Sao Tome and Principe,0,0,0
2/26/20,Sao Tome and Principe,0,0,0
2/27/20,Sao Tome and Principe,0,0,0
2/28/20,Sao Tome and Principe,0,0,0
2/29/20,Sao Tome and Principe,0,0,0
3/1/20,Sao Tome and Principe,0,0,0
3/2/20,Sao Tome and Principe,0,0,0
3/3/20,Sao Tome and Principe,0,0,0
3/4/20,Sao Tome and Principe,0,0,0
3/5/20,Sao Tome and Principe,0,0,0
3/6/20,Sao Tome and Principe,0,0,0
3/7/20,Sao Tome and Principe,0,0,0
3/8/20,Sao Tome and Principe,0,0,0
3/9/20,Sao Tome and Principe,0,0,0
3/10/20,Sao Tome and Principe,0,0,0
3/11/20,Sao Tome and Principe,0,0,0
3/12/20,Sao Tome and Principe,0,0,0
3/13/20,Sao Tome and Principe,0,0,0
3/14/20,Sao Tome and Principe,0,0,0
3/15/20,Sao Tome and Principe,0,0,0
3/16/20,Sao Tome and Principe,0,0,0
3/17/20,Sao Tome and Principe,0,0,0
3/18/20,Sao Tome and Principe,0,0,0
3/19/20,Sao Tome and Principe,0,0,0
3/20/20,Sao Tome and Principe,0,0,0
3/21/20,Sao Tome and Principe,0,0,0
3/22/20,Sao Tome and Principe,0,0,0
3/23/20,Sao Tome and Principe,0,0,0
3/24/20,Sao Tome and Principe,0,0,0
3/25/20,Sao Tome and Principe,0,0,0
3/26/20,Sao Tome and Principe,0,0,0
3/27/20,Sao Tome and Principe,0,0,0
3/28/20,Sao Tome and Principe,0,0,0
3/29/20,Sao Tome and Principe,0,0,0
3/30/20,Sao Tome and Principe,0,0,0
3/31/20,Sao Tome and Principe,0,0,0
4/1/20,Sao Tome and Principe,0,0,0
4/2/20,Sao Tome and Principe,0,0,0
4/3/20,Sao Tome and Principe,0,0,0
4/4/20,Sao Tome and Principe,0,0,0
4/5/20,Sao Tome and Principe,0,0,0
4/6/20,Sao Tome and Principe,4,0,0
4/7/20,Sao Tome and Principe,4,0,0
4/8/20,Sao Tome and Principe,4,0,0
4/9/20,Sao Tome and Principe,4,0,0
4/10/20,Sao Tome and Principe,4,0,0
4/11/20,Sao Tome and Principe,4,0,0
4/12/20,Sao Tome and Principe,4,0,0
4/13/20,Sao Tome and Principe,4,0,0
4/14/20,Sao Tome and Principe,4,0,0
4/15/20,Sao Tome and Principe,4,0,0
4/16/20,Sao Tome and Principe,4,0,0
4/17/20,Sao Tome and Principe,4,0,0
4/18/20,Sao Tome and Principe,4,0,0
1/22/20,Saudi Arabia,0,0,0
1/23/20,Saudi Arabia,0,0,0
1/24/20,Saudi Arabia,0,0,0
1/25/20,Saudi Arabia,0,0,0
1/26/20,Saudi Arabia,0,0,0
1/27/20,Saudi Arabia,0,0,0
1/28/20,Saudi Arabia,0,0,0
1/29/20,Saudi Arabia,0,0,0
1/30/20,Saudi Arabia,0,0,0
1/31/20,Saudi Arabia,0,0,0
2/1/20,Saudi Arabia,0,0,0
2/2/20,Saudi Arabia,0,0,0
2/3/20,Saudi Arabia,0,0,0
2/4/20,Saudi Arabia,0,0,0
2/5/20,Saudi Arabia,0,0,0
2/6/20,Saudi Arabia,0,0,0
2/7/20,Saudi Arabia,0,0,0
2/8/20,Saudi Arabia,0,0,0
2/9/20,Saudi Arabia,0,0,0
2/10/20,Saudi Arabia,0,0,0
2/11/20,Saudi Arabia,0,0,0
2/12/20,Saudi Arabia,0,0,0
2/13/20,Saudi Arabia,0,0,0
2/14/20,Saudi Arabia,0,0,0
2/15/20,Saudi Arabia,0,0,0
2/16/20,Saudi Arabia,0,0,0
2/17/20,Saudi Arabia,0,0,0
2/18/20,Saudi Arabia,0,0,0
2/19/20,Saudi Arabia,0,0,0
2/20/20,Saudi Arabia,0,0,0
2/21/20,Saudi Arabia,0,0,0
2/22/20,Saudi Arabia,0,0,0
2/23/20,Saudi Arabia,0,0,0
2/24/20,Saudi Arabia,0,0,0
2/25/20,Saudi Arabia,0,0,0
2/26/20,Saudi Arabia,0,0,0
2/27/20,Saudi Arabia,0,0,0
2/28/20,Saudi Arabia,0,0,0
2/29/20,Saudi Arabia,0,0,0
3/1/20,Saudi Arabia,0,0,0
3/2/20,Saudi Arabia,1,0,0
3/3/20,Saudi Arabia,1,0,0
3/4/20,Saudi Arabia,1,0,0
3/5/20,Saudi Arabia,5,0,0
3/6/20,Saudi Arabia,5,0,0
3/7/20,Saudi Arabia,5,0,0
3/8/20,Saudi Arabia,11,0,0
3/9/20,Saudi Arabia,15,0,0
3/10/20,Saudi Arabia,20,1,0
3/11/20,Saudi Arabia,21,1,0
3/12/20,Saudi Arabia,45,1,0
3/13/20,Saudi Arabia,86,1,0
3/14/20,Saudi Arabia,103,1,0
3/15/20,Saudi Arabia,103,1,0
3/16/20,Saudi Arabia,118,2,0
3/17/20,Saudi Arabia,171,6,0
3/18/20,Saudi Arabia,171,6,0
3/19/20,Saudi Arabia,274,6,0
3/20/20,Saudi Arabia,344,8,0
3/21/20,Saudi Arabia,392,16,0
3/22/20,Saudi Arabia,511,16,0
3/23/20,Saudi Arabia,562,16,0
3/24/20,Saudi Arabia,767,28,1
3/25/20,Saudi Arabia,900,29,2
3/26/20,Saudi Arabia,1012,33,3
3/27/20,Saudi Arabia,1104,35,3
3/28/20,Saudi Arabia,1203,37,4
3/29/20,Saudi Arabia,1299,66,8
3/30/20,Saudi Arabia,1453,115,8
3/31/20,Saudi Arabia,1563,165,10
4/1/20,Saudi Arabia,1720,264,16
4/2/20,Saudi Arabia,1885,328,21
4/3/20,Saudi Arabia,2039,351,25
